Unique_ID,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,unit_faculty,demographic_sex
2263,382,96.06,51.05,2.72,5.88,15.92,29.58,58.38,29.06,2.88,1.05,0.52,0,0.52,0,0,1.83,4.45,13.35,2.88,2.88,5.24,0.26,3.93,3.93,2.09,0,12.04,0.26,4.97,1.57,3.4,0.52,0,0,1.57,0,0,0,0,6.81,1.05,3.66,0.52,1.05,0,1.05,0,0,0,0,8.64,1.57,5.24,0,2.09,4.71,0.52,2.09,2.09,0.26,1.05,0,2.62,0.79,7.33,1.57,4.19,1.31,4.19,0,0,0.52,0,0.79,1.83,0,1.31,0.26,0.26,0,33.25,9.69,4.97,2.62,1.05,0,0,2.88,0,0.79,3.14,8.12,Faculty of Med Nursing & Health Sci,M
1191,47,99,58.41,77.49,1,23.5,19.15,91.49,55.32,4.26,2.13,0,0,0,2.13,0,2.13,17.02,21.28,2.13,6.38,8.51,0,4.26,2.13,2.13,2.13,0,0,8.51,0,8.51,4.26,2.13,0,2.13,0,0,2.13,0,0,0,0,0,0,0,0,2.13,0,0,0,17.02,17.02,0,0,0,4.26,0,0,4.26,0,0,4.26,4.26,0,27.66,4.26,17.02,8.51,0,0,0,0,0,0,0,0,0,0,0,0,8.51,4.26,4.26,0,0,0,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,F
3664,33,97.28,38.08,51.41,99,11,15.15,84.85,60.61,12.12,9.09,9.09,0,0,0,0,3.03,15.15,21.21,3.03,9.09,6.06,0,12.12,3.03,3.03,3.03,0,0,6.06,6.06,0,0,0,0,6.06,0,0,0,0,3.03,3.03,0,0,0,0,0,3.03,0,3.03,0,0,0,0,0,0,15.15,6.06,3.03,0,6.06,0,3.03,6.06,0,9.09,0,6.06,3.03,3.03,0,0,0,0,0,3.03,0,0,0,3.03,0,12.12,6.06,6.06,0,0,0,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,F
652,448,91.68,71.91,12.38,25.77,29.87,33.93,79.69,51.56,11.83,4.91,1.12,0.22,0.45,1.34,1.79,6.92,11.16,15.85,7.37,2.68,6.25,0.45,10.71,3.35,2.23,2.23,0.67,1.12,5.8,2.9,2.9,1.12,0,0.67,8.26,0,0,0,1.34,12.05,5.36,1.34,2.01,2.46,0.67,1.56,1.12,0.45,0,0.22,3.35,0,3.35,0,0.22,7.14,1.12,3.57,1.79,0,0.89,3.12,6.25,1.34,9.38,1.34,6.25,2.01,2.9,0.22,0.22,0.67,0,0.22,0,0,0,0,0,0,12.05,3.12,4.02,1.34,0,0,0,1.12,0.89,1.34,0,0.22,Faculty of Med Nursing & Health Sci,F
901,58,41.01,56.86,1,85.87,19.33,13.79,87.93,62.07,20.69,6.9,1.72,0,1.72,0,3.45,13.79,6.9,12.07,10.34,5.17,5.17,1.72,20.69,3.45,3.45,1.72,1.72,3.45,6.9,5.17,1.72,0,0,0,6.9,0,0,0,0,15.52,1.72,0,8.62,0,1.72,3.45,0,0,0,0,1.72,0,1.72,0,0,8.62,1.72,1.72,1.72,3.45,0,0,20.69,0,3.45,0,3.45,0,3.45,0,0,0,0,0,1.72,0,0,1.72,0,0,10.34,3.45,5.17,0,0,0,1.72,0,0,0,0,0,Faculty of Med Nursing & Health Sci,M
1389,348,93.52,47.7,5.14,6.54,14.5,27.3,58.33,31.32,4.31,0.57,0.29,0.29,0,0,0,3.74,4.02,12.07,4.31,1.15,5.75,0.29,6.61,3.45,2.01,0.57,11.49,0.57,3.45,0.86,2.59,1.15,0,0.29,2.01,0,0,0,0,9.2,3.45,2.3,0.86,1.72,0.57,2.3,0,0,0,0,4.89,0.86,4.02,0,0,5.17,0.29,2.3,1.72,0.86,1.44,0.57,5.75,0.57,6.03,0.57,4.02,1.44,4.31,0,0.29,0,0,0.86,2.01,0,2.01,0,0,0,33.91,9.48,6.03,1.72,0.86,0.29,0,1.15,0,0,5.46,8.91,Faculty of Med Nursing & Health Sci,F
890,71,86.3,75.94,1,92.81,35.5,12.68,21.13,8.45,5.63,2.82,1.41,0,1.41,0,0,2.82,0,1.41,0,1.41,0,0,5.63,0,0,0,4.23,0,4.23,4.23,0,0,0,0,7.04,0,1.41,0,1.41,4.23,1.41,1.41,1.41,1.41,0,0,1.41,1.41,0,0,0,0,0,0,0,4.23,4.23,0,0,0,0,1.41,4.23,1.41,0,0,0,0,0,0,0,0,0,0,1.41,0,1.41,0,0,0,74.65,4.23,1.41,2.82,14.08,1.41,0,4.23,0,0,0,46.48,Faculty of Med Nursing & Health Sci,F
3652,312,99,50,14.85,20.88,26,30.77,56.09,28.85,0.96,0,0,0,0,0,0,0.96,6.09,15.38,3.53,0.64,2.88,0,6.41,2.88,2.24,0.32,10.58,1.28,1.6,0.64,0.96,0,0,0,0.32,0,0,0,0,7.05,3.53,2.56,0,0.64,0,0.32,2.56,0.64,0,1.92,5.45,2.24,3.21,0,0,3.85,0.32,0.64,1.6,0.64,1.28,0.64,4.49,0.32,10.9,1.92,4.81,4.17,3.21,0,0,0.32,0,0,1.92,0,1.92,0,0,0,41.03,9.29,9.62,1.92,0,0.64,0,2.56,6.09,1.28,5.45,4.17,Faculty of Med Nursing & Health Sci,F
1973,140,70.1,47.14,8.75,1.91,28,21.43,89.29,55,11.43,4.29,0.71,0.71,0.71,0,2.14,6.43,10,12.14,8.57,4.29,10,1.43,17.14,7.14,4.29,0.71,0,4.29,4.29,0.71,3.57,1.43,0,0,6.43,0,0,0,0,25.71,3.57,5.71,5.71,7.86,1.43,6.43,3.57,2.86,0,0.71,6.43,0,5,0,1.43,7.14,1.43,0.71,1.43,0.71,2.86,2.14,9.29,0.71,7.86,1.43,5.71,0.71,0,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,2.86,0,0,0,0,0.71,0,0,0,0,Faculty of Med Nursing & Health Sci,F
2069,137,55.59,69.53,20.51,1,10.54,16.79,83.94,51.09,8.76,5.84,0,0,5.84,0,0,2.92,10.22,6.57,11.68,6.57,8.03,0.73,21.17,4.38,4.38,3.65,2.92,3.65,12.41,2.19,10.22,0,0.73,0,5.84,0,0,0,0,19.71,3.65,2.92,2.19,8.76,1.46,5.84,10.95,0,0,10.95,10.95,0,10.95,0,0,3.65,0,1.46,0,2.19,1.46,2.19,16.06,1.46,8.76,1.46,3.65,3.65,1.46,0,0,0,0,0,0,0,0,0,0,0,27.01,1.46,0,0,0,8.03,0,8.76,0,0,8.76,0,Faculty of Med Nursing & Health Sci,F
1840,575,93.1,52.09,4.73,55.26,15.13,29.04,66.26,32.52,4,2.09,1.57,0,0,0,0.52,1.91,6.09,11.48,6.26,1.74,5.04,0.7,10.43,3.13,2.26,0.7,7.83,0.87,5.74,3.65,2.09,0.87,0.52,0.17,3.83,0,0.35,0,0,10.09,2.78,2.43,1.74,2.78,0.35,1.04,1.04,1.04,0,0,1.91,0.35,1.57,0,0,12,2.43,4.7,3.3,2.09,1.04,0.7,6.61,1.57,7.3,1.57,3.83,1.91,10.09,0.87,0,0.52,0.17,0,1.57,0,1.39,0,0.17,0,33.91,9.57,2.96,3.13,1.04,0.87,0.17,1.22,0.52,1.39,4,9.04,Faculty of Med Nursing & Health Sci,F
1573,361,91.88,74.7,20.55,17.69,21.24,31.86,81.99,47.37,8.31,3.32,1.39,0.55,0,0.83,0.55,4.99,8.86,14.4,8.31,3.6,4.43,0,12.47,2.22,0.83,1.66,2.49,0.83,3.88,1.66,2.22,0.28,0,0,8.59,0,0.55,0.55,0.28,9.97,4.71,1.39,1.39,1.39,0.55,1.11,1.11,0.83,0,0.28,5.54,0,5.54,0,0,8.86,1.66,3.32,3.88,1.39,0.28,5.82,6.09,1.11,11.08,2.22,5.26,4.16,7.48,0.83,0,0.83,0,0,0.55,0,0.55,0,0,0,8.86,4.71,1.39,0.28,0.55,0,0,0.28,0,0.28,1.11,0.28,Faculty of Med Nursing & Health Sci,M
1029,183,85.71,64.91,6.74,89.65,20.33,34.97,83.06,50.82,10.38,4.92,1.64,0,2.19,1.09,0,5.46,8.74,15.3,7.65,6.01,5.46,0.55,12.57,3.28,3.28,2.73,0.55,1.64,3.83,3.83,0,0,0,0,5.46,0,0,0,1.09,13.11,2.73,4.37,0.55,1.09,3.28,1.64,2.73,0.55,0.55,0.55,7.65,0.55,7.1,0,0,8.2,0.55,3.28,3.28,0.55,0.55,2.73,8.74,0.55,7.65,1.09,5.46,1.09,3.83,0,0,0,0,0,1.64,0,0,1.64,0,0,9.84,4.92,2.19,0,0,0,0,1.09,1.09,0.55,0,0,Faculty of Med Nursing & Health Sci,M
866,209,92.33,55.7,29.12,93.34,17.42,25.84,85.17,44.5,9.57,2.39,1.44,0,0.96,0,0,7.18,9.09,14.35,3.83,2.39,6.7,1.91,11.48,4.78,2.39,0.96,1.91,1.91,7.66,5.74,1.44,0,0,0.96,6.7,2.39,0,0.96,0.48,13.4,2.87,2.39,3.35,1.91,0.48,2.87,0,0,0,0,1.91,0,0.96,0,0.48,10.53,0.48,5.26,4.78,2.39,0.48,1.44,9.57,1.44,13.88,3.35,5.74,4.31,8.61,0,0.48,0.96,0,0,0.96,0,0.48,0,0.48,0,19.62,6.7,5.26,0,0,0,0,0,1.91,1.91,2.87,0.96,Faculty of Med Nursing & Health Sci,F
1349,66,32.58,97.51,16.48,99,16.5,19.7,92.42,54.55,16.67,10.61,3.03,4.55,3.03,0,0,6.06,4.55,13.64,10.61,10.61,6.06,1.52,18.18,4.55,3.03,1.52,1.52,4.55,6.06,6.06,0,0,0,0,18.18,0,0,0,0,18.18,7.58,1.52,4.55,6.06,3.03,1.52,4.55,3.03,1.52,0,0,0,0,0,0,15.15,7.58,3.03,3.03,4.55,0,3.03,15.15,3.03,7.58,0,3.03,4.55,4.55,4.55,0,0,0,0,1.52,0,0,1.52,0,0,12.12,3.03,4.55,0,0,0,1.52,0,0,3.03,0,0,Faculty of Med Nursing & Health Sci,F
3374,17,85.92,27.83,91.95,25.77,8.5,23.53,70.59,29.41,11.76,5.88,5.88,0,0,0,0,5.88,5.88,5.88,0,0,0,5.88,11.76,0,0,0,5.88,5.88,0,0,0,0,0,0,11.76,0,0,0,0,29.41,11.76,0,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,11.76,5.88,0,0,5.88,0,0,11.76,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,41.18,0,17.65,0,0,5.88,0,0,0,5.88,11.76,0,Faculty of Med Nursing & Health Sci,F
362,39,87.08,69.6,8.65,73.64,19.5,17.95,71.79,43.59,5.13,5.13,2.56,0,2.56,0,0,0,5.13,15.38,7.69,5.13,7.69,0,10.26,2.56,0,0,5.13,2.56,2.56,2.56,0,0,0,0,5.13,0,0,0,0,5.13,0,0,2.56,2.56,0,0,0,0,0,0,7.69,0,7.69,0,0,10.26,2.56,2.56,5.13,2.56,0,0,5.13,0,12.82,0,10.26,0,2.56,0,0,0,0,2.56,0,0,0,0,0,0,12.82,5.13,2.56,0,0,0,0,5.13,0,0,0,0,Faculty of Med Nursing & Health Sci,F
1917,132,73.59,41.03,6.95,39.3,18.86,31.82,81.82,48.48,12.12,3.79,1.52,0,2.27,0,0,8.33,6.82,12.12,9.85,3.03,6.06,0,15.15,6.82,6.06,1.52,0,6.82,3.79,2.27,1.52,0.76,0,0,3.03,0,0,0,0,18.18,1.52,2.27,5.3,5.3,2.27,6.06,0.76,0.76,0,0,7.58,0,7.58,0,0,6.82,1.52,2.27,1.52,0.76,0.76,2.27,7.58,2.27,8.33,2.27,2.27,4.55,4.55,0,0,0,0,0,0.76,0,0,0.76,0,0,13.64,2.27,5.3,0,0,0,3.03,1.52,0,1.52,0,0,Faculty of Med Nursing & Health Sci,F
3720,57,39.81,96.03,7.32,86.53,11.4,29.82,91.23,52.63,17.54,10.53,3.51,3.51,3.51,0,0,7.02,3.51,14.04,7.02,5.26,10.53,1.75,8.77,8.77,7.02,0,1.75,3.51,7.02,5.26,1.75,0,0,0,17.54,0,0,0,1.75,10.53,3.51,0,1.75,0,3.51,1.75,0,0,0,0,1.75,0,1.75,0,0,8.77,5.26,0,3.51,0,0,1.75,7.02,0,5.26,0,5.26,0,8.77,0,0,1.75,0,0,1.75,0,0,1.75,0,0,12.28,8.77,1.75,0,0,0,0,1.75,0,0,0,0,Faculty of Med Nursing & Health Sci,M
1407,167,92.69,50,1.82,59.81,27.83,24.55,89.22,51.5,7.19,2.99,1.8,0,0,0,1.2,4.19,10.18,16.77,12.57,2.99,4.19,0.6,16.77,3.59,2.99,0,0,1.8,12.57,7.19,5.39,1.2,0,0,3.59,0,0,0,0,11.38,1.8,1.8,4.19,1.2,1.8,1.2,2.4,0,0.6,1.8,5.39,1.2,4.19,0,0,9.58,1.2,1.8,4.19,0.6,2.4,1.2,13.17,1.2,7.78,0.6,4.79,2.4,7.78,0,0,0,0,0,0.6,0,0.6,0,0,0,10.18,3.59,4.79,0,0.6,0,0,0,0,0.6,0,0.6,Faculty of Med Nursing & Health Sci,F
1577,36,90.27,97.37,4.97,77,36,33.33,88.89,47.22,13.89,5.56,0,2.78,0,0,2.78,8.33,5.56,16.67,5.56,0,5.56,0,19.44,0,0,2.78,0,0,8.33,5.56,2.78,0,2.78,0,19.44,0,0,0,0,16.67,5.56,2.78,2.78,5.56,0,2.78,5.56,0,5.56,0,0,0,0,0,0,8.33,5.56,0,2.78,0,0,8.33,11.11,0,5.56,0,5.56,0,2.78,0,0,0,0,0,0,0,0,0,0,0,5.56,0,2.78,0,0,2.78,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,F
2981,408,82.09,55.84,24.77,62.94,15.11,26.72,75.25,45.34,10.29,4.9,3.92,0.25,0.25,0,0.49,5.39,5.39,14.95,7.84,3.68,5.64,0.98,12.25,3.68,1.72,1.47,4.9,1.96,3.43,2.7,0.74,0.25,0.25,0,7.6,0,0.25,1.23,2.94,10.54,3.43,1.72,1.47,1.96,0.98,1.72,0.49,0.25,0,0,3.68,0,3.68,0,0,5.15,0.74,0.74,3.43,0.49,0.25,1.96,7.84,0.49,9.31,0.98,5.64,2.7,3.68,0,0,0.25,0.25,0,0.98,0,0.49,0.25,0.25,0,19.85,7.84,0.98,0.98,0.49,0.25,0,1.47,0.49,0.49,1.47,5.39,Faculty of Med Nursing & Health Sci,M
115,79,78.03,73.66,8.23,9.98,15.8,17.72,91.14,49.37,11.39,2.53,0,0,1.27,1.27,0,8.86,6.33,16.46,6.33,6.33,8.86,0,12.66,6.33,2.53,1.27,0,5.06,11.39,5.06,6.33,1.27,0,1.27,7.59,0,0,0,1.27,12.66,2.53,0,2.53,6.33,2.53,2.53,0,0,0,0,7.59,0,7.59,0,0,11.39,1.27,0,5.06,2.53,2.53,3.8,10.13,2.53,11.39,2.53,5.06,2.53,2.53,0,0,0,0,0,1.27,0,0,0,1.27,0,15.19,6.33,3.8,0,0,0,0,1.27,0,2.53,0,1.27,Faculty of Med Nursing & Health Sci,F
3788,1059,90.43,43.62,17.5,27.34,17.36,26.53,69.22,43.81,6.23,1.79,0.09,0.09,0.76,0,0.85,4.44,9.16,12.46,9.54,2.83,4.53,1.13,12.28,5.1,4.25,2.17,3.49,2.36,1.98,1.04,0.94,0,0,0.38,2.27,0,0,0,0,14.07,1.51,5.67,2.74,1.51,0.66,3.49,1.04,0.94,0,0.09,1.32,0,0,0,0.09,4.44,0.19,0.94,3.31,0.09,0,2.17,7.84,1.89,13.03,1.13,7.08,4.15,2.27,0,0.57,0,0,0,0.57,0,0.57,0,0,0,13.98,4.44,1.42,0.19,0,1.32,0,0.85,0,0.94,2.46,2.36,Faculty of Med Nursing & Health Sci,M
2319,46,47.75,58.59,80.16,93.61,11.5,6.52,89.13,65.22,23.91,10.87,6.52,2.17,2.17,0,0,13.04,4.35,19.57,8.7,8.7,2.17,2.17,17.39,6.52,2.17,4.35,0,0,4.35,4.35,0,0,0,0,6.52,0,0,0,0,6.52,4.35,0,0,0,2.17,0,4.35,2.17,2.17,0,0,0,0,0,0,4.35,4.35,0,2.17,0,0,0,17.39,0,15.22,2.17,10.87,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,13.04,2.17,4.35,0,0,4.35,0,0,0,2.17,0,0,Faculty of Med Nursing & Health Sci,F
2668,53,89,64.72,60.79,61.55,17.67,20.75,79.25,37.74,9.43,0,0,0,0,0,0,9.43,3.77,13.21,3.77,5.66,1.89,0,11.32,7.55,0,1.89,1.89,0,9.43,5.66,3.77,0,1.89,1.89,7.55,0,0,0,1.89,15.09,9.43,0,3.77,7.55,0,1.89,1.89,0,0,1.89,3.77,0,1.89,0,1.89,7.55,1.89,1.89,3.77,1.89,0,1.89,11.32,0,15.09,1.89,9.43,3.77,1.89,0,0,0,0,0,3.77,1.89,1.89,0,0,0,20.75,3.77,3.77,0,0,1.89,3.77,1.89,3.77,1.89,0,0,Faculty of Med Nursing & Health Sci,F
992,18,86.43,28.91,23.51,25.77,9,11.11,61.11,38.89,11.11,5.56,5.56,0,0,0,0,5.56,11.11,5.56,5.56,0,5.56,0,22.22,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,16.67,0,5.56,5.56,5.56,0,5.56,5.56,0,5.56,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,16.67,0,11.11,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,5.56,0,0,0,0,0,Faculty of Med Nursing & Health Sci,F
507,78,87.08,90,5.76,9.85,15.6,19.23,89.74,58.97,15.38,12.82,0,0,0,11.54,1.28,2.56,8.97,19.23,7.69,5.13,3.85,1.28,16.67,2.56,3.85,3.85,0,0,1.28,0,1.28,1.28,0,0,16.67,1.28,1.28,11.54,0,10.26,3.85,2.56,1.28,1.28,0,2.56,2.56,1.28,0,1.28,5.13,0,3.85,0,1.28,8.97,3.85,0,3.85,0,1.28,8.97,6.41,0,17.95,3.85,6.41,7.69,2.56,2.56,1.28,0,0,0,0,0,0,0,0,0,7.69,6.41,1.28,0,0,0,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,M
1539,565,95.27,54.24,9.4,15.76,24.57,33.27,60.88,35.4,3.19,0.88,0,0,0.35,0.53,0,2.3,7.43,12.39,5.49,1.95,6.73,0,7.08,1.95,0.53,0.53,6.73,0.71,2.83,1.06,1.77,0.35,0.18,0.35,1.59,0,0.18,0,0.53,7.26,2.12,2.65,0.88,1.24,0.53,0.88,1.06,0.88,0,0.18,1.06,0.18,0.88,0,0.18,7.79,0.35,2.65,3.19,0.53,1.42,1.24,5.13,1.59,11.5,1.77,6.9,2.83,1.59,0,0,0,0.18,0,0.88,0,0.88,0,0,0,29.03,8.32,4.78,1.24,0.71,0,0,2.65,0,0.35,5.66,5.31,Faculty of Med Nursing & Health Sci,F
2982,78,54.88,92.07,2.29,25.77,19.5,15.38,89.74,58.97,15.38,12.82,0,0,0,12.82,0,2.56,5.13,16.67,10.26,6.41,6.41,2.56,19.23,1.28,0,2.56,1.28,0,2.56,1.28,1.28,0,0,0,20.51,1.28,0,14.1,0,12.82,5.13,2.56,1.28,1.28,1.28,3.85,3.85,1.28,1.28,1.28,5.13,0,3.85,0,1.28,8.97,1.28,2.56,2.56,1.28,1.28,6.41,10.26,0,14.1,1.28,7.69,5.13,5.13,1.28,0,0,0,0,1.28,0,0,0,1.28,0,10.26,5.13,0,0,0,0,0,1.28,0,1.28,2.56,0,Faculty of Med Nursing & Health Sci,F
2680,423,77.44,62.09,1.03,1,23.5,22.7,78.25,51.06,8.75,4.49,0,0,0,4.49,0,4.26,9.22,13.71,13.71,2.6,7.8,0.47,15.84,7.8,4.73,0.71,3.31,0.47,5.44,0.24,5.2,2.84,1.18,0.71,5.67,0,0,1.89,2.6,10.4,1.18,0.71,3.78,2.6,0.24,2.13,0.95,0.24,0,0.71,5.67,5.2,1.42,0.24,0,6.62,0.47,2.36,3.07,0,0.95,0.71,10.64,1.18,12.06,2.36,6.38,3.31,0.24,0.24,0,0.24,0,0,0.47,0,0,0,0,0.47,6.62,4.26,1.18,0.71,0,0,0,0,0,0,0,0.47,Faculty of Med Nursing & Health Sci,M
2002,211,91.84,61.21,1,52.44,23.44,28.91,80.57,48.34,3.79,0.95,0,0,0.95,0,0,2.84,9,15.64,13.74,2.84,4.74,0.95,16.11,3.32,3.32,0.47,0.95,8.06,3.32,2.37,0.95,0,0.95,0,4.74,0,0,0,0,15.64,1.9,3.32,2.84,4.27,1.42,1.9,0.95,0,0,0.95,0.47,0,0.47,0,0,7.11,0.47,3.32,5.21,0.47,0,2.37,11.37,1.42,4.74,0,4.27,0.47,6.64,0,0,0,0,0,0,0,0,0,0,0,7.58,3.79,3.79,0,0,0,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,F
752,34,74.42,11.97,28.81,1,17,26.47,88.24,55.88,11.76,0,0,0,0,0,0,11.76,2.94,20.59,17.65,2.94,0,2.94,17.65,8.82,2.94,5.88,2.94,0,14.71,2.94,11.76,0,0,2.94,0,0,0,0,0,8.82,0,0,0,0,0,8.82,0,0,0,0,0,0,0,0,0,2.94,0,2.94,0,0,2.94,2.94,14.71,0,8.82,0,8.82,0,2.94,0,0,8.82,0,0,0,0,0,0,0,0,8.82,5.88,2.94,0,0,0,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,M
3077,139,99,58.53,13.52,8.56,27.8,38.13,82.73,42.45,1.44,0,0,0,0,0,0,1.44,10.07,22.3,2.16,2.88,6.47,0.72,3.6,10.79,5.04,0,2.16,0.72,5.76,2.16,3.6,1.44,0,2.16,4.32,0,0,3.6,0,10.07,4.32,3.6,0,0.72,0.72,1.44,0,0,0,0,3.6,0,3.6,0,0,9.35,0.72,1.44,3.6,1.44,2.16,0.72,2.16,1.44,8.63,0,3.6,5.04,5.04,0,0.72,0,0,0,0,0,0,0,0,0,10.07,3.6,4.32,0,0,0,0,0.72,0,0,0,1.44,Faculty of Med Nursing & Health Sci,F
2252,39,97.95,60.13,17.46,1,19.5,33.33,82.05,46.15,2.56,2.56,0,0,0,2.56,0,0,7.69,20.51,7.69,5.13,5.13,0,15.38,5.13,5.13,2.56,0,2.56,5.13,0,5.13,0,0,0,2.56,0,0,2.56,0,7.69,0,5.13,0,2.56,0,0,0,0,0,0,12.82,10.26,5.13,0,0,10.26,0,0,2.56,2.56,5.13,2.56,12.82,2.56,17.95,2.56,10.26,5.13,0,0,0,0,0,0,0,0,0,0,0,0,17.95,5.13,7.69,0,0,0,0,2.56,0,2.56,0,0,Faculty of Med Nursing & Health Sci,F
2461,203,81.55,51.97,21.45,53.56,22.56,29.06,85.22,52.71,8.87,2.46,0.49,0.49,0.49,0,0.99,6.4,11.33,12.81,10.34,5.42,7.39,0.49,14.78,3.45,2.96,2.46,0,2.96,1.48,1.48,0,0,0,0,3.45,0,0,0,0,17.24,4.43,5.42,0.49,3.94,0.49,2.96,0,0,0,0,5.91,0,5.91,0,0,4.43,0.99,1.48,1.48,0.49,0.49,0.99,13.79,0.99,8.87,1.48,4.93,3.45,4.93,0,0,0.99,0.49,0,0.49,0,0,0,0.49,0,5.91,3.94,0.49,0,0,0.49,0,0.99,0,0,0,0,Faculty of Med Nursing & Health Sci,M
3846,14,48.63,1.67,89.63,25.77,14,14.29,64.29,42.86,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,14.29,7.14,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,7.14,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,M
718,127,53.61,50,46.48,1.37,25.4,17.32,91.34,57.48,11.81,6.3,2.36,0,2.36,0,1.57,5.51,6.3,14.96,9.45,11.81,3.94,3.94,16.54,0.79,0,2.36,0,0.79,7.87,2.36,5.51,3.15,0.79,0.79,7.87,0,0,0,0,19.69,3.94,3.94,1.57,5.51,1.57,3.15,0.79,0,0,0,3.15,0,3.15,0,0,5.51,0.79,1.57,0.79,0,2.36,2.36,11.81,3.15,12.6,1.57,7.09,3.94,0,0.79,1.57,0.79,0,0,1.57,0.79,0,0.79,0,0,6.3,3.94,1.57,0,0,0,0,0,0,0.79,0,0,Faculty of Med Nursing & Health Sci,F
223,205,93.26,46.1,20.69,8.36,17.08,28.29,70.24,40.98,7.32,0.49,0,0,0,0,0.49,6.83,6.83,14.63,6.34,2.44,3.9,1.46,9.27,2.93,2.44,1.95,1.95,1.95,1.46,0,1.46,0,0,0,2.44,0,0,0,0,5.85,1.46,0.98,0,1.46,0,1.95,2.93,0.49,0.49,1.95,3.9,0,3.9,0,0,3.9,0.98,0.98,2.44,0.49,0.49,4.88,2.93,0.49,12.68,2.44,9.27,0.98,8.29,0.98,0.98,0.98,1.95,0,0.49,0,0.49,0,0,0,20.98,6.83,2.93,0,0.49,0,0,4.88,0.49,1.46,0.98,2.93,Faculty of Med Nursing & Health Sci,F
3000,341,73.82,60.42,18.15,2.49,14.83,16.13,75.95,49.27,9.68,5.87,1.76,3.23,0,0,0.88,3.81,5.87,14.08,10.26,4.4,6.16,1.47,14.08,1.47,1.76,0.29,9.09,0.59,4.99,1.17,3.81,0.88,0,0.29,7.04,0,1.76,0,0,13.49,2.35,0.88,5.57,2.35,0.88,4.4,0.29,0.29,0,0,0.29,0,0.29,0,0,7.04,3.23,0.59,1.76,0.29,1.76,1.76,9.38,0.88,12.61,0.59,3.81,8.21,3.23,0,0,0,0,0,0.59,0,0,0,0.59,0,17.6,7.04,5.57,0.29,0,0,0,0,0,0.59,0,4.11,Faculty of Med Nursing & Health Sci,F
3565,182,91.59,43.45,25.41,11.53,30.33,21.98,68.13,41.76,7.14,3.85,3.3,0,0,0,0.55,3.3,6.59,14.29,8.79,1.65,4.4,0.55,11.54,2.75,1.65,1.65,5.49,1.65,2.2,0.55,1.65,1.1,0,0.55,3.3,0,0,0,0,7.14,2.2,2.75,0.55,0.55,0.55,1.1,0.55,0.55,0,0,4.4,0,4.4,0,0,7.69,1.1,1.65,2.75,1.1,1.65,2.75,7.14,0,10.99,0.55,5.49,4.95,4.4,0,0.55,0,0,0,1.1,0,1.1,0,0,0,27.47,7.14,1.65,0,1.1,0,0,0,0,0,5.49,12.09,Faculty of Med Nursing & Health Sci,F
3785,45,95.1,32.84,58.07,3.92,15,35.56,86.67,42.22,4.44,0,0,0,0,0,0,4.44,11.11,11.11,4.44,4.44,4.44,2.22,11.11,11.11,4.44,0,0,11.11,2.22,0,2.22,0,0,2.22,4.44,0,0,0,0,24.44,6.67,0,0,4.44,6.67,6.67,0,0,0,0,11.11,2.22,8.89,0,0,6.67,4.44,0,2.22,0,0,0,8.89,0,8.89,0,6.67,2.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,6.67,0,4.44,0,0,0,0,0,0,0,0,Faculty of Med Nursing & Health Sci,M
